"id","date","title","word_count","summary","controlled_tags","source_tags","has_images","wordpress_url","file_path"
"2024-01-08-saturday-push-day-on-sunday","2024-01-08","Saturday Push Day, On Sunday","523","It’s been a few weeks since I had a proper push day. Push days are my once a week “get my heart rate up” efforts to improve my heart health. Ideally, I get my heart rate up above...","capability-recovery; exercise; fasting; reversing-type-2-diabetes-journey","exercise; Fasting; fitness; health; Supernatural","true","https://lessoflee.wordpress.com/2024/01/08/saturday-push-day-on-sunday/","../src/content/blog/2024-01-08-saturday-push-day-on-sunday.md"
"2024-01-09-i-cantuntil-i-can-8211-shovel-snow","2024-01-09","I Can’t…Until I Can – Shovel Snow","233","I retired from shoveling the snow a few years ago. I needed a cane, and just walking in snow and ice was problematic – let alone shoveling. It’s also a heart attack risk for someone in my shape:...","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/01/09/i-cantuntil-i-can-shovel-snow/","../src/content/blog/2024-01-09-i-cantuntil-i-can-8211-shovel-snow.md"
"2024-01-09-recent-meals","2024-01-10","Recent Meals","215","I haven’t shared meals much of late. I am mostly ketovore these days. Close to carnivore but with spices and occasional veggies.","feasting; reversing-type-2-diabetes-journey","Keto; recipe","true","https://lessoflee.wordpress.com/2024/01/09/recent-meals/","../src/content/blog/2024-01-09-recent-meals.md"
"2024-01-11-lies-my-scale-tells-me","2024-01-11","Lies My Scale Tells Me","482","Scales are useful but they don’t always tell the truth. Strength training builds muscle. Muscle burns more fat all the time. So, when you start strength training, it should help you lose weight. Right? Wrong.","a1c-labs; exercise; feasting; humor-voice; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; health; weight-loss","true","https://lessoflee.wordpress.com/2024/01/11/lies-my-scale-tells-me/","../src/content/blog/2024-01-11-lies-my-scale-tells-me.md"
"2024-01-11-low-carb-gluten-free-home-made-bread","2024-01-12","Low Carb, Gluten Free, Home Made Bread","251","I like the “keto flour” and the bread from Victoria’s Keto Kitchen. It genuinely feels and tastes like bread. I’ve also made biscuits that were fantastic. The main ingredient is bamboo fiber. It’s pricey and hard to find....","a1c-labs; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","Keto; recipe","true","https://lessoflee.wordpress.com/2024/01/11/low-carb-gluten-free-home-made-bread/","../src/content/blog/2024-01-11-low-carb-gluten-free-home-made-bread.md"
"2024-01-12-workout-from-home","2024-01-13","Workout From Home","475","With 10” of snow on the ground and wind gusts of 35mph, it’s a great day to work out from home. While it can be nice to go to a gym and it is certainly wonderful to walk...","capability-recovery; exercise; reversing-type-2-diabetes-journey","exercise; fitness; health","true","https://lessoflee.wordpress.com/2024/01/12/workout-from-home/","../src/content/blog/2024-01-12-workout-from-home.md"
"2024-01-13-is-hiit-safe-for-heart-disease","2024-01-13","Is HIIT Safe for Heart Disease","561","Like many of us who have or had Type 2 Diabetes, I also have heart disease. My CAC score is concerningly high. My doctor said that there wasn’t anything to do but slow down the progression. I don’t...","a1c-labs; exercise; failure-restart; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; health","true","https://lessoflee.wordpress.com/2024/01/13/is-hiit-safe-for-heart-disease/","../src/content/blog/2024-01-13-is-hiit-safe-for-heart-disease.md"
"2024-01-13-saturday-push-day-8211-winter-storm-edition","2024-01-13","Saturday Push Day – Winter Storm Edition","569","On Saturday’s I try to push my heart rate up into the 95% of max range. You can look up HIIT (High Intensity Interval Training) for more information on why. I’ll put a link at the end. For...","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; hiit; mindset","true","https://lessoflee.wordpress.com/2024/01/13/saturday-push-day-winter-storm-edition/","../src/content/blog/2024-01-13-saturday-push-day-8211-winter-storm-edition.md"
"2024-01-15-chicken-and-dumplings-keto-and-gluten-free","2024-01-15","Chicken and Dumplings, Keto and Gluten Free","369","What is better on a super cold, dark winter night than a nice bowl of chicken and dumplings? I don’t eat flour based foods any more, but this is a recipe that uses no wheat flour, is low...","feasting; reversing-type-2-diabetes-journey","gluten free; Keto; recipe","true","https://lessoflee.wordpress.com/2024/01/15/chicken-and-dumplings-keto-and-gluten-free/","../src/content/blog/2024-01-15-chicken-and-dumplings-keto-and-gluten-free.md"
"2024-01-17-exercise-like-jazz","2024-01-17","Exercise like Jazz","375","No, not Jazzercise – I simply felt in control of my strength training today. A book I’m reading encourages you to think of yourself as “practicing weight lifting”. It’s a mindset that has you focused on your form...","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/01/17/exercise-like-jazz/","../src/content/blog/2024-01-17-exercise-like-jazz.md"
"2024-01-18-thanks-for-the-trap-muscles-supernatural","2024-01-19","Thanks for the Trap Muscles, Supernatural","356","It’s hard for me to capture in a selfie, but I’ve developed muscles between my neck and shoulders for the first time in my life. I even had to look up what they were called: trapezius muscles. I’ve...","capability-recovery; exercise; reversing-type-2-diabetes-journey","exercise; fitness; health; Supernatural","true","https://lessoflee.wordpress.com/2024/01/18/thanks-for-the-trap-muscles-supernatural/","../src/content/blog/2024-01-18-thanks-for-the-trap-muscles-supernatural.md"
"2024-01-19-chicago-italian-beef-style-hamburger-skillet","2024-01-19","Chicago Italian Beef Style Hamburger Skillet","200","I’m a big fan of Chicago style Italian Beef. I created this recipe to get this flavor explosion, but with ground beef.","feasting; reversing-type-2-diabetes-journey","Keto; recipe","true","https://lessoflee.wordpress.com/2024/01/19/chicago-italian-beef-style-hamburger-skillet/","../src/content/blog/2024-01-19-chicago-italian-beef-style-hamburger-skillet.md"
"2024-01-19-scene-of-the-crime","2024-01-19","Scene of the Crime","400","Welcome to the ‘Scene of the Crime,' a place where the iron and steel of my bench and weights orchestrate a relentless assault on my unsuspecting muscle fibers. Each lift, a calculated strike; each rep, a deep incision...","a1c-labs; capability-recovery; exercise; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health","true","https://lessoflee.wordpress.com/2024/01/19/scene-of-the-crime/","../src/content/blog/2024-01-19-scene-of-the-crime.md"
"2024-01-20-saturday-push-day-8211-step-up-and-kick","2024-01-20","Saturday Push Day – Step Up and Kick","334","It’s Saturday, time to push my limits. I ventured outside in sub zero windchills for a short walk. I’m going stir crazy cooped up inside. I am happy I have the Quest 2 VR headset and Supernatural workout...","exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/01/20/saturday-push-day-step-up-and-kick/","../src/content/blog/2024-01-20-saturday-push-day-8211-step-up-and-kick.md"
"2024-01-21-sous-vide-steak-rub","2024-01-21","Sous Vide Steak Rub","118","– 1 teaspoon of freshly ground black pepper","feasting; reversing-type-2-diabetes-journey","recipe","true","https://lessoflee.wordpress.com/2024/01/21/sous-vide-steak-rub/","../src/content/blog/2024-01-21-sous-vide-steak-rub.md"
"2024-01-25-how-to-count-carbs","2024-01-25","How to Count Carbs","654","Should type 2 diabetics count total carbs or net carbs? An endless debate that I hope to add some clarity too.","a1c-labs; feasting; food-addiction; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; low-carb","true","https://lessoflee.wordpress.com/2024/01/25/how-to-count-carbs/","../src/content/blog/2024-01-25-how-to-count-carbs.md"
"2024-01-25-work-out-to-metallica-8211-yeah","2024-01-26","Work Out to Metallica – Yeah!","437","Supernatural (the VR workout app I use) has an Artist Series and they just released their Metallica workouts! It was so fun. These VR aerobics workouts have been my mainstay for over two years. This year I’m prioritizing...","exercise; reversing-type-2-diabetes-journey","exercise; fitness; health; strength training; Supernatural","true","https://lessoflee.wordpress.com/2024/01/25/work-out-to-metallica-yeah/","../src/content/blog/2024-01-25-work-out-to-metallica-8211-yeah.md"
"2024-01-27-saturday-push-day-8211-speaking-to-your-body","2024-01-27","Saturday Push Day – Speaking to Your Body","340","It’s Saturday, time to tell my body I want more: more heart strength, more endurance, more will power, more abilities reclaimed. I am also telling my body that I want less: less heart disease, less disability, less pain,...","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; Supernatural; weight-loss","true","https://lessoflee.wordpress.com/2024/01/27/saturday-push-day-speaking-to-your-body/","../src/content/blog/2024-01-27-saturday-push-day-8211-speaking-to-your-body.md"
"2024-02-01-im-walking-in-sunshine","2024-02-02","I’m Walking In Sunshine!","366","I’ve been cooped up in the house for weeks due to the sub zero temps. Also the sun has been invisible behind drab clouds for weeks. But not today. Today it was a day of early promise of...","capability-recovery; exercise; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health","true","https://lessoflee.wordpress.com/2024/02/01/im-walking-in-sunshine/","../src/content/blog/2024-02-01-im-walking-in-sunshine.md"
"2024-02-03-saturday-push-day-8211-trip-around-the-sun","2024-02-03","Saturday Push Day – Trip Around the Sun","331","I’ve circled the sun 59 times now. More than 34 trillion miles","exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset; Supernatural","true","https://lessoflee.wordpress.com/2024/02/03/saturday-push-day-trip-around-the-sun/","../src/content/blog/2024-02-03-saturday-push-day-8211-trip-around-the-sun.md"
"2024-02-05-lifting-a-ton","2024-02-06","Lifting a Ton","420","Just completed the first workout of week 6 of my StrongLifts 5×5 workout and realized that I passed the ton mark.","exercise; reversing-type-2-diabetes-journey","dumbbells; exercise; fitness; health","true","https://lessoflee.wordpress.com/2024/02/05/lifting-a-ton/","../src/content/blog/2024-02-05-lifting-a-ton.md"
"2024-02-17-reflections-of-a-former-diabetic-8211-pt-1-the-alc","2024-02-17","Reflections of a Former Diabetic – Pt 1, The Alcoholic Paradigm","874","April 22, 2021 was a pivotal day for me. At my diabetes specialist’s I was informed my A1c had hit 11.2, and the $1000/month Trulicity was added to the Metformin and Glipizide I’d already been taking for years....","a1c-labs; capability-recovery; exercise; failure-restart; food-addiction; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; medicine; mindset; nutrition; Type 2 Diabetes","true","https://lessoflee.wordpress.com/2024/02/17/reflections-of-a-former-diabetic-pt-1-the-alcoholic-paradigmr/","../src/content/blog/2024-02-17-reflections-of-a-former-diabetic-8211-pt-1-the-alc.md"
"2024-02-18-you-cant-fix-stupid","2024-02-18","You Can’t Fix Stupid","248","If you are ignorant, you can be educated.","capability-recovery; exercise; fasting; humor-voice; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; mindset; osteoarthritis","true","https://lessoflee.wordpress.com/2024/02/18/you-cant-fix-stupid/","../src/content/blog/2024-02-18-you-cant-fix-stupid.md"
"2024-02-24-saturday-push-day-8211-after-the-fall","2024-02-25","Saturday Push Day – After The Fall","662","Last Saturday I fell off a chest while changing the batteries in a smoke detector and sprained my pinky toe in addition to twisting my knees. So, no push day last week.","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/02/24/saturday-push-day-after-the-fall/","../src/content/blog/2024-02-24-saturday-push-day-8211-after-the-fall.md"
"2024-03-01-i-didnt-want-to-work-out-8211-so-i-did-it-anyway","2024-03-02","I Didn’t Want to Work Out – So I Did It Anyway","461","It’s Friday, and I do strength training Monday, Wednesday and Friday. I worked hard all day, made dinner, and didn’t feel like lifting weights. I watched a show with my wife, then went down stairs and worked out...","capability-recovery; exercise; failure-restart; fasting; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; Fasting; fitness; health; weight-loss","true","https://lessoflee.wordpress.com/2024/03/01/i-didnt-want-to-work-out-so-i-did-it-anyway/","../src/content/blog/2024-03-01-i-didnt-want-to-work-out-8211-so-i-did-it-anyway.md"
"2024-03-02-give-yourself-space-to-learn","2024-03-03","Give Yourself Space to Learn","803","“You are doing it wrong”. “You are going to hurt yourself”. “I did years ago and messed up ”. No matter what you try to do to improve your health, people will be quick to throw out warnings....","a1c-labs; capability-recovery; exercise; failure-restart; family-responsibility; health-identity; humor-voice; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/03/02/give-yourself-space-to-learn/","../src/content/blog/2024-03-02-give-yourself-space-to-learn.md"
"2024-03-03-saturday-push-day-8211-before-the-fast","2024-03-03","Saturday Push Day – before the fast","234","Loving the Pros Only Metallica workout – via the Supernatural app on my VR headset.","capability-recovery; exercise; fasting; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2024/03/03/saturday-push-day-before-the-fast/","../src/content/blog/2024-03-03-saturday-push-day-8211-before-the-fast.md"
"2024-03-03-the-14-day-100-fat-diet","2024-03-04","The 14 Day 100% Fat Diet","312","For the next 14 days I will eat nothing but fat – my own fat. I did my first 14 day fast last December after more than a year of monthly 5 day fasts. There are a lot...","a1c-labs; capability-recovery; exercise; fasting; mindset; reversing-type-2-diabetes-journey","extended fasting; Fasting; health","true","https://lessoflee.wordpress.com/2024/03/03/the-14-day-100-fat-diet/","../src/content/blog/2024-03-03-the-14-day-100-fat-diet.md"
"2024-03-04-save-lives-lose-weight-and-lower-a1c-instantly","2024-03-04","Save Lives, Lose Weight and Lower A1C Instantly","251","How To Lose Weight and Lower A1C Instantly? Donate Blood","a1c-labs; exercise; reversing-type-2-diabetes-journey; type-2-diabetes","donate blood; health","true","https://lessoflee.wordpress.com/2024/03/04/save-lives-lose-weight-and-lower-a1c-instantly/","../src/content/blog/2024-03-04-save-lives-lose-weight-and-lower-a1c-instantly.md"
"2024-03-05-you-can-do-hard-things-day-3-of-14-day-fast","2024-03-05","You Can Do Hard Things (Day 3 of 14 Day Fast)","621","Just finished day three of my intended 14 day fast. There is no doubt that fasting is hard. However, it’s equally true that you can do hard things. Much of what is worthwhile in life is hard to...","a1c-labs; capability-recovery; exercise; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","extended fasting; Fasting; health; mindset","true","https://lessoflee.wordpress.com/2024/03/05/you-can-do-hard-things-day-3-of-14-day-fast/","../src/content/blog/2024-03-05-you-can-do-hard-things-day-3-of-14-day-fast.md"
"2024-03-07-fasting-and-weight-regain-day-5-of-14-day-fast","2024-03-08","Fasting and Weight Regain (Day 5 of 14 Day Fast)","219","It’s day 5 without food and I’m still going strong. I feel great. I’m quite busy with work which helps immensely. I’ve also started allowing myself some non-caloric drinks, a diet soda per day .","fasting; reversing-type-2-diabetes-journey","extended fasting; Fasting; health","true","https://lessoflee.wordpress.com/2024/03/07/fasting-and-weight-regain-day-5-of-14-day-fast/","../src/content/blog/2024-03-07-fasting-and-weight-regain-day-5-of-14-day-fast.md"
"2024-03-08-workout-6-days-fasted","2024-03-09","Workout 6 Days Fasted","297","It was raining today so instead of walks I did a medium level Supernatural aerobics workout. I’ve finished day 6 of a planned 14 day fast (no food or caloric drinks).","exercise; fasting; mindset; reversing-type-2-diabetes-journey","exercise; exexercise fasting; Fasting; fitness; health; weight-loss","true","https://lessoflee.wordpress.com/2024/03/08/workout-6-days-fasted/","../src/content/blog/2024-03-08-workout-6-days-fasted.md"
"2024-03-10-eye-health-8211-day-8-of-fasting","2024-03-10","Eye Health – Day 8 of Fasting","673","It’s day eight of my fast and all is well. As this is my second time, so there isn’t the fear of the unknown. I’ve done this before and can do it again.","a1c-labs; capability-recovery; exercise; fasting; feasting; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; extended fasting; Fasting; health","true","https://lessoflee.wordpress.com/2024/03/10/eye-health-day-8-of-fasting/","../src/content/blog/2024-03-10-eye-health-8211-day-8-of-fasting.md"
"2024-03-10-the-learning-curve-my-day-9-fasting-experience-tak","2024-03-11","The Learning Curve: My Day 9 Fasting Experience Takes an Unexpected Turn","578","I strive to be transparent with the victories and setbacks on my health journey. Today falls into the latter category, as I encountered an unexpected challenge on day 9 of my fasting journey due to a sudden drop...","a1c-labs; exercise; fasting; humor-voice; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; extended fasting; Fasting; health","true","https://lessoflee.wordpress.com/2024/03/10/the-learning-curve-my-day-9-fasting-experience-takes-an-unexpected-turn/","../src/content/blog/2024-03-10-the-learning-curve-my-day-9-fasting-experience-tak.md"
"2024-03-14-lessons-learned-in-fainting-during-a-fast","2024-03-15","Lessons Learned in Fainting During a Fast","1048","Last week I fainted – yet without losing consciousness – on the 9th day of my quarterly extended fast. I’ve been fasting for years. I am an experienced and knowledgeable faster who has the full support of my...","a1c-labs; exercise; fasting; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","diet; extended fasting; Fasting; health; Intermittent Fasting; weight-loss","false","https://lessoflee.wordpress.com/2024/03/14/lessons-learned-in-fainting-during-a-fast/","../src/content/blog/2024-03-14-lessons-learned-in-fainting-during-a-fast.md"
"2024-03-24-saturday-push-day-8211-active-recovery","2024-03-25","Saturday Push Day – Active Recovery","528","I’m living with 3 flat tires: two sore pinky toes and a fractured thumb from a couple of recent falls. A “push day” is out of the question. Can’t lift weights yet because of the thumb. I went...","capability-recovery; exercise; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; recovery; weight-loss","true","https://lessoflee.wordpress.com/2024/03/24/saturday-push-day-active-recovery/","../src/content/blog/2024-03-24-saturday-push-day-8211-active-recovery.md"
"2024-03-30-saturday-push-day-8211-spring-training-edition","2024-03-30","Saturday Push Day – Spring Training Edition","145","Out for a run. 5k? No, not yet. I have to work my way back into running shape after winter break. I did make it 1k without stopping.","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/03/30/saturday-push-day-spring-training-edition/","../src/content/blog/2024-03-30-saturday-push-day-8211-spring-training-edition.md"
"2024-03-31-keto-sausage-frittata","2024-04-01","Keto Sausage Frittata","237","– 1 jalapeño, diced (seeds removed if you prefer less heat)","feasting; reversing-type-2-diabetes-journey","Keto; recipe","true","https://lessoflee.wordpress.com/2024/03/31/keto-sausage-frittata/","../src/content/blog/2024-03-31-keto-sausage-frittata.md"
"2024-04-03-these-weights-won8217t-lift-themselves","2024-04-04","These Weights Won’t Lift Themselves","234","My toes are 90% better and my thumb 70% – injuries from two recent falls that kept me from lifting. Slowly but surely I’ve been working my way back into my health building routines: walking, cardio, running and...","capability-recovery; exercise; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; mindset; strength training","true","https://lessoflee.wordpress.com/2024/04/03/these-weights-wont-lift-themselves/","../src/content/blog/2024-04-03-these-weights-won8217t-lift-themselves.md"
"2024-04-04-ate-happy-tonight","2024-04-04","Ate Happy Tonight","26","I know dinner is going to be good when I see my wife has one of Anna Vocino's cook books.","reversing-type-2-diabetes-journey","diet","true","https://lessoflee.wordpress.com/2024/04/04/ate-happy-tonight/","../src/content/blog/2024-04-04-ate-happy-tonight.md"
"2024-04-05-the-joy-of-movement","2024-04-05","The Joy of Movement","225","Rainy and cold day outside, but no problem as I have my Meta Quest 2 and Supernatural VR workout at my beck and call. Man do I enjoy this type of exercise. I look forward to it. Good...","exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/04/05/the-joy-of-movement/","../src/content/blog/2024-04-05-the-joy-of-movement.md"
"2024-04-06-saturday-push-day-resumes","2024-04-06","Saturday Push Day Resumes","391","Once a week I aim to push my heart through some form of exercise that gets my heart rate into the 95% of max. It’s strength training for my heart. The last few weeks I was in recovery...","capability-recovery; exercise; health-identity; mindset; reversing-type-2-diabetes-journey","dumbbells; exercise; fitness; health; mindset; strength training; Supernatural","true","https://lessoflee.wordpress.com/2024/04/06/saturday-push-day-resumes-2/","../src/content/blog/2024-04-06-saturday-push-day-resumes.md"
"2024-04-08-eating-and-consequences","2024-04-08","Eating and Consequences","518","Everybody, diabetic or not, can eat whatever they want, whenever they want, and however much they want. So why all this talk of diets, good foods, bad foods, entire bad categories of foods? Why not just eat what...","a1c-labs; failure-restart; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","diet; fitness; food; health; nutrition; Type 2 Diabetes","true","https://lessoflee.wordpress.com/2024/04/08/eating-and-consequences/","../src/content/blog/2024-04-08-eating-and-consequences.md"
"2024-04-11-in-praise-of-yoyo-dieting","2024-04-11","In Praise of Yoyo Dieting","1020","That’s right, I’m going to make the case for yoyo dieting. Bear with me, I haven’t lost my mind.","a1c-labs; capability-recovery; exercise; failure-restart; family-responsibility; fasting; feasting; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2024/04/11/in-praise-of-yoyo-dieting/","../src/content/blog/2024-04-11-in-praise-of-yoyo-dieting.md"
"2024-04-13-saturday-push-day-8211-health-takes-time","2024-04-13","Saturday Push Day – Health Takes Time","407","I’m out running and getting my heart rate up close to 95%. It’s my weekly push day. Finding ways to push that bit harder and go that small amount further.","a1c-labs; capability-recovery; exercise; fasting; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/04/13/saturday-push-day-health-takes-time/","../src/content/blog/2024-04-13-saturday-push-day-8211-health-takes-time.md"
"2024-04-21-saturday-push-day-8211-no-can-be-habit-forming","2024-04-21","Saturday Push Day – “No” can be habit forming","246","Busy morning and frustrating afternoon and I didn’t want to do my Push Day. Yet I’d already said no to my lifting on Wednesday and Friday. I could feel the habit of saying no to my lifting starting...","capability-recovery; exercise; failure-restart; family-responsibility; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/04/21/saturday-push-day-no-can-be-habit-forming/","../src/content/blog/2024-04-21-saturday-push-day-8211-no-can-be-habit-forming.md"
"2024-04-22-three-years-into-winning-type-2-diabetes-from-high","2024-04-23","Three Years into Winning Type 2 Diabetes from Highly Diabetic to Normal and Drug Free","714","Three years ago today I met with my diabetes specialist for the first time. I had been officially diabetic for a couple years but never took it seriously. Only pricked my finger about a month before quitting. Just...","a1c-labs; capability-recovery; exercise; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; Fasting; health; insulin; Intermittent Fasting; Jason Fung; mindset; nutrition; Type 2 Diabetes; type-1-diabetes","true","https://lessoflee.wordpress.com/2024/04/22/three-years-into-winning-type-2-diabetes-from-highly-diabetic-to-normal-and-drug-free/","../src/content/blog/2024-04-22-three-years-into-winning-type-2-diabetes-from-high.md"
"2024-04-24-power-in-the-maximum-effort","2024-04-25","Power in the Maximum Effort","324","I added extensions to my PowerBlock dumbbells. They now go to 70lbs each instead of just 50. So I dropped back to 5 sets of 5 with 110lbs for my squats. Progressive overload can be achieved by adding...","capability-recovery; exercise; failure-restart; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset; strength training","true","https://lessoflee.wordpress.com/2024/04/24/power-in-the-maximum-effort/","../src/content/blog/2024-04-24-power-in-the-maximum-effort.md"
"2024-04-27-saturday-push-day-8211-1st-birthday","2024-04-28","Saturday Push Day – 1st Birthday","264","It was my grandson's 1st birthday today. More than a few things were eaten “Off plan”. It was a fun and exhausting day hosting family and friends.","capability-recovery; exercise; family-responsibility; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/04/27/saturday-push-day-1st-birthday/","../src/content/blog/2024-04-27-saturday-push-day-8211-1st-birthday.md"
"2024-05-01-bet-on-yourself","2024-05-01","Bet On Yourself","620","So much of the standard care for treating diabetes is rooted in this – patients will not change, will not take care of themselves. In fact, much of how we treat Type 2 Diabetes has at its core...","a1c-labs; exercise; fasting; feasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; insulin; mindset; Type 2 Diabetes; type-1-diabetes","true","https://lessoflee.wordpress.com/2024/05/01/bet-on-yourself/","../src/content/blog/2024-05-01-bet-on-yourself.md"
"2024-05-02-standing-up-to-arthritis","2024-05-02","Standing Up To Arthritis","498","In my health recovery journey, now in its third year, I have a couple blockbuster accomplishments. Getting off all diabetes meds and putting my Type 2 into remission, and going from walking with a cane, struggling with stairs...","capability-recovery; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","arthritis; blog; chronic-pain; fitness; health; mental health; mindset; osteoarthritis","true","https://lessoflee.wordpress.com/2024/05/02/standing-up-to-arthritis/","../src/content/blog/2024-05-02-standing-up-to-arthritis.md"
"2024-05-04-saturday-push-day-8211-4-tons-for-walking","2024-05-04","Saturday Push Day – 4 Tons for Walking","516","Went to walk my dog as I do every morning. I stumbled – but I did not fall. 3 years ago I very likely would have fallen as I couldn’t walk safely across my grass lawn without my...","a1c-labs; capability-recovery; exercise; failure-restart; family-responsibility; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset; strength training; weight lifting","true","https://lessoflee.wordpress.com/2024/05/04/saturday-push-day-4-tons-for-walking/","../src/content/blog/2024-05-04-saturday-push-day-8211-4-tons-for-walking.md"
"2024-05-14-saturday-push-day-8211-old-lee-week","2024-05-14","Saturday Push Day – Old Lee Week","331","I had an “old Lee” week. Didn’t do my strength training. Made it a measly 6 minutes running, walked the rest for “push day”. Ate terribly for the three day holiday weekend with a birthday party and Mother's...","capability-recovery; exercise; food-addiction; health-identity; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2024/05/14/saturday-push-day-old-lee-week/","../src/content/blog/2024-05-14-saturday-push-day-8211-old-lee-week.md"
"2024-05-18-saturday-push-day-8211-victimized-by-fitness","2024-05-18","Saturday Push Day – Victimized by Fitness","237","On Saturday’s I aim to push my heart rate into the 95% of max to kick off adaptations that make my heart stronger and hopefully put off the impending heart attack.","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","arthritis; exercise; fitness; health; mindset; strength training","true","https://lessoflee.wordpress.com/2024/05/18/saturday-push-day-victimized-by-fitness/","../src/content/blog/2024-05-18-saturday-push-day-8211-victimized-by-fitness.md"
"2024-05-23-the-illusion-of-permanent-health","2024-05-23","The Illusion of Permanent Health","426","I’m heading into the city for a work conference. Lots of walking on uneven concrete, standing and stairs. I’ve lived in this city, worked in this city, or commuted to this city for decades. I work from home...","capability-recovery; exercise; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/05/23/the-illusion-of-permanent-health/","../src/content/blog/2024-05-23-the-illusion-of-permanent-health.md"
"2024-05-25-ordering-my-body-to-build-muscle","2024-05-26","Ordering My Body To Build Muscle","579","It’s Saturday Push Day and my body and I had a little chat. I demanded my body to build muscle and grow stronger. My body asked “how badly do you want those muscles”? I said – 6 tons...","capability-recovery; exercise; family-responsibility; feasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","arthritis; exercise; fitness; health; mindset; osteoarthritis; strength training","true","https://lessoflee.wordpress.com/2024/05/25/ordering-my-body-to-build-muscle/","../src/content/blog/2024-05-25-ordering-my-body-to-build-muscle.md"
"2024-05-28-10k-steps-is-not-enough-8211-and-its-too-much","2024-05-28","10k Steps Is Not Enough – And It’s Too Much!","719","I have no performance goals when it comes to exercise. I have no idea what my max bench press is. Pretty sure it’s “not that much”. How many steps do I take? I pay attention, but there is...","capability-recovery; exercise; mindset; nsv; reversing-type-2-diabetes-journey","10k; arthritis; exercise; fitness; health; mindset; osteoarthritis; run; running","true","https://lessoflee.wordpress.com/2024/05/28/10k-steps-is-not-enough-and-its-too-much/","../src/content/blog/2024-05-28-10k-steps-is-not-enough-8211-and-its-too-much.md"
